id,title,description,user_id,folder_id,status,created_at,updated_at,desc_un_html,position,modified_at,modified_by,tags,seo_data-meta_title,seo-data-meta_description,seo-data-meta_keywords,id_folder,folder_name,description_folder,created_at_folder,updated_at_folder,category_id,visibility,position_folder,parent_folder_id,language_id,id_category,category_name,description_category,created_at_category,updated_at_category,language_id_category,slug,folder_slug,category_slug,path
50000001696,Can an existing agent be converted into a Field Technician?,"<p>No, it will not be possible to convert an existing agent into a Field Technician. But you will be able to convert an existing contact into a Field Technician. </p><p>As a workaround, you can delete the agent, that converts them to a contact and the convert the contact to a field technician<span style=""font-size: 11pt; font-family: Arial; color: rgb(67, 67, 67); font-weight: 400;""><br></span></p>",24997508,50000000228,2,2020-03-11T17:35:37+05:30,2024-06-01T15:10:20+05:30," No, it will not be possible to convert an existing agent into a Field Technician. But you will be able to convert an existing contact into a Field Technician.   As a workaround, you can delete the agent, that converts them to a contact and the convert the contact to a field technician  ",6,2020-03-11T17:35:37+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,can-an-existing-agent-be-converted-into-a-field-technician,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/can-an-existing-agent-be-converted-into-a-field-technician.mdx
50000001697,What roles and scope can be assigned to a Field service agent?,"<p>For field agents, you will only be able to choose Ticket Scope, either Groups or Restricted. By default, the field technician will be associated with the Field Technician role. It will not be possible to associate the Field technician with other roles.</p><p><br></p><p><span style=""font-size: 11pt; font-family: Arial; color: rgb(67, 67, 67); font-weight: 400;""><span style=""border: none; width: 624px; height: 215px;""><img src=""https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/50000832705/original/OlSOVArNQA9xZMx8snky1LyBbcgXjECM1w.png?1583928373"" width=""624"" height=""215"" class=""fr-fic fr-dii fr-bordered"" data-attachment=""[object Object]"" data-id=""50000832705""></span></span><br></p>",24997508,50000000228,2,2020-03-11T17:36:16+05:30,2024-06-01T15:10:20+05:30," For field agents, you will only be able to choose Ticket Scope, either Groups or Restricted. By default, the field technician will be associated with the Field Technician role. It will not be possible to associate the Field technician with other roles.       ",7,2020-03-11T17:36:28+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,what-roles-and-scope-can-be-assigned-to-a-field-service-agent,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/what-roles-and-scope-can-be-assigned-to-a-field-service-agent.mdx
50000001698,Can normal agents be added to service groups?,"<p>Yes, In case your helpdesk agents also go out into the field to help customers, you can add them to service groups. </p><p>This ensures that any service task you assign to a particular group can be picked up by the helpdesk agents in it as well. This will also allow helpdesk agents to view their service tasks like any other ticket through their mobile apps.</p>",24997508,50000000228,2,2020-03-11T17:57:27+05:30,2024-06-01T15:10:20+05:30," Yes, In case your helpdesk agents also go out into the field to help customers, you can add them to service groups.   This ensures that any service task you assign to a particular group can be picked up by the helpdesk agents in it as well. This will also allow helpdesk agents to view their service tasks like any other ticket through their mobile apps. ",8,2020-03-11T17:57:27+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,can-normal-agents-be-added-to-service-groups,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/can-normal-agents-be-added-to-service-groups.mdx
50000001700,How do I enable the scheduling dashboard feature in Freshdesk?,"<p>The scheduling dashboard feature is available on <strong>Blossom, Garden, Estate, and Forest</strong> plans in Freshdesk. To access the Scheduling Dashboard, </p><ul><li>Go to <strong dir=""ltr"">Admin &gt; Support Operations &gt;<span dir=""ltr"" style=""font-size: 11pt; font-family: Arial; color: rgb(0, 0, 0); font-weight: 400;""> </span>Field Service Management</strong></li><li>Click on ""<strong>Enable</strong>""</li><li>Scheduling Dashboard should appear in the navigation sidebar on the left-hand side under the ""Field Service"" icon.</li></ul>",24997508,50000000228,2,2020-03-12T10:26:50+05:30,2024-06-01T15:10:21+05:30," The scheduling dashboard feature is available on Blossom, Garden, Estate, and Forest plans in Freshdesk. To access the Scheduling Dashboard,    Go to Admin > Support Operations > Field Service Management  Click on ""Enable""  Scheduling Dashboard should appear in the navigation sidebar on the left-hand side under the ""Field Service"" icon.  ",9,2021-06-26T02:05:32+05:30,50000066386,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-do-i-enable-the-scheduling-dashboard-feature-in-freshdesk,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/how-do-i-enable-the-scheduling-dashboard-feature-in-freshdesk.mdx
50000003207,Can I create a service task without having to create a support ticket first?,"<p>Yes, you can create a service task without having to create a support ticket first. Refer to this <a href=""http://support.freshdesk.com/en/support/solutions/articles/240293-a-guide-to-field-service-for-helpdesk-agents"" rel=""noopener noreferrer"" target=""_blank"">article</a> for more details.</p>",50000386532,50000000228,2,2021-01-04T14:31:43+05:30,2024-06-01T15:08:53+05:30," Yes, you can create a service task without having to create a support ticket first. Refer to this article for more details. ",10,2021-01-21T17:41:31+05:30,50000386532,,,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,can-i-create-a-service-task-without-having-to-create-a-support-ticket-first,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/can-i-create-a-service-task-without-having-to-create-a-support-ticket-first.mdx
50000003208,I have created a service task directly without any ticket. Can I assign this service task to a field technician?,"<p>You can assign a service task to a field technician or a support agent. This service task can be requested by a customer and created by a support agent or a field technician. Read this <a href=""http://support.freshdesk.com/en/support/solutions/articles/240293-a-guide-to-field-service-for-helpdesk-agents"" rel=""noreferrer"" target=""_blank"">article</a> to see how you can create a service task.</p><p><br></p><p><br></p>",50000386532,50000000228,2,2021-01-04T14:32:21+05:30,2024-06-01T15:08:53+05:30, You can assign a service task to a field technician or a support agent. This service task can be requested by a customer and created by a support agent or a field technician. Read this article to see how you can create a service task.       ,11,2021-01-21T17:43:02+05:30,50000386532,,,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,i-have-created-a-service-task-directly-without-any-ticket-can-i-assign-this-service-task-to-a-field-technician,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/i-have-created-a-service-task-directly-without-any-ticket-can-i-assign-this-service-task-to-a-field-technician.mdx
50000003209,Can a service task have child service tasks?,"<p>Yes, you can create child service tasks under a parent service task. </p>",50000386532,50000000228,2,2021-01-04T14:34:20+05:30,2024-06-01T15:08:53+05:30," Yes, you can create child service tasks under a parent service task.  ",12,2021-01-21T17:43:50+05:30,50000386532,,,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,can-a-service-task-have-child-service-tasks,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/can-a-service-task-have-child-service-tasks.mdx
50000003210,Can I convert a support ticket to a service task?,"<p>A ticket cannot be converted to a service task and vice-versa. However, you can create a service task off that ticket. Refer to this <a href=""http://support.freshdesk.com/en/support/solutions/articles/240293-a-guide-to-field-service-for-helpdesk-agents"" rel=""noreferrer"" target=""_blank"">article</a> for more details.</p>",50000386532,50000000228,2,2021-01-04T14:34:44+05:30,2024-06-01T15:08:53+05:30," A ticket cannot be converted to a service task and vice-versa. However, you can create a service task off that ticket. Refer to this article for more details. ",13,2021-01-21T17:44:17+05:30,50000386532,,,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,can-i-convert-a-support-ticket-to-a-service-task,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/can-i-convert-a-support-ticket-to-a-service-task.mdx
50000003211,Is it possible to link service tasks in Freshdesk?,"<p>Yes, it is possible. By using trackers, parent service tasks can be linked in Freshdesk.  If you have multiple service tasks with a similar problem, you can create a Tracker and link the all tasks to it. </p><p><br></p><p>Click here to know more about <a href=""https://support.freshdesk.com/en/support/solutions/articles/224695-setting-up-linked-tickets"" rel=""noreferrer"" target=""_blank"">Linking</a>.</p>",50000386532,50000000228,2,2021-01-04T14:37:18+05:30,2024-06-01T15:08:53+05:30," Yes, it is possible. By using trackers, parent service tasks can be linked in Freshdesk.  If you have multiple service tasks with a similar problem, you can create a Tracker and link the all tasks to it.      Click here to know more about Linking. ",14,2021-01-21T17:44:41+05:30,50000386532,,,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,is-it-possible-to-link-service-tasks-in-freshdesk,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/is-it-possible-to-link-service-tasks-in-freshdesk.mdx
50000003212,Can a service task be linked to a ticket?,"<p>No. Independent service tasks can be linked to each other, not to tickets.</p>",50000386532,50000000228,2,2021-01-04T14:37:45+05:30,2024-06-01T15:08:53+05:30," No. Independent service tasks can be linked to each other, not to tickets. ",15,2021-01-21T17:45:30+05:30,50000386532,,,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,can-a-service-task-be-linked-to-a-ticket,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/can-a-service-task-be-linked-to-a-ticket.mdx
50000003213,Can a child service task be linked to another child service task,<p>No. Child service tasks cannot be linked to other tasks.</p>,50000386532,50000000228,2,2021-01-04T14:38:11+05:30,2024-06-01T15:08:53+05:30, No. Child service tasks cannot be linked to other tasks. ,16,2021-01-21T17:45:49+05:30,50000386532,,,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,can-a-child-service-task-be-linked-to-another-child-service-task,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/can-a-child-service-task-be-linked-to-another-child-service-task.mdx
50000003214,What is the difference between Field technician and Customer service technician roles in Freshdesk?,"<p>Customer Service Technicians can create service tasks and manage contacts in addition to the other privileges available to Field technicians.</p><p><br></p><p>Field Technicians cannot see or respond to tickets. They can only respond to the service tasks assigned to them or their service group, add notes, and resolve their tasks.</p><p><br></p><table border=""1"" cellpadding=""0"" cellspacing=""0"" dir=""ltr"" style=""table-layout:fixed;font-size:10pt;font-family:Arial;width:0px;border-collapse:collapse;border:none;""><colgroup><col width=""318""><col width=""178""><col width=""178""></colgroup><tbody><tr style=""height:21px;""><td style=""border-top:1px solid #000000;border-right:1px solid #000000;border-bottom:1px solid #000000;border-left:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;""></td><td data-sheets-value='{""1"":2,""2"":""Field Technician""}' style=""border-top:1px solid #000000;border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:bold;"">Field Technician</td><td data-sheets-value='{""1"":2,""2"":""Customer Service Technician""}' style=""border-top:1px solid #000000;border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:bold;"">Customer Service Technician</td></tr><tr style=""height:21px;""><td data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Edit everyone's time entries&quot;}"" style=""border-right:1px solid #000000;border-bottom:1px solid #000000;border-left:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;"">Edit everyone's time entries</td><td data-sheets-value='{""1"":2,""2"":""✔️""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;text-align:center;"">✔️</td><td data-sheets-value='{""1"":2,""2"":""❌""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;text-align:center;"">❌</td></tr><tr style=""height:21px;""><td data-sheets-value='{""1"":2,""2"":""Edit only their time""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;border-left:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;"">Edit only their time</td><td data-sheets-value='{""1"":2,""2"":""❌""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;text-align:center;"">❌</td><td data-sheets-value='{""1"":2,""2"":""✔️""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;text-align:center;"">✔️</td></tr><tr style=""height:21px;""><td data-sheets-value='{""1"":2,""2"":""Create or edit contact""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;border-left:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;"">Create or edit contact</td><td data-sheets-value='{""1"":2,""2"":""❌""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;text-align:center;"">❌</td><td data-sheets-value='{""1"":2,""2"":""✔️""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;text-align:center;"">✔️</td></tr><tr style=""height:21px;""><td data-sheets-value='{""1"":2,""2"":""Create or edit contact segment or company segment""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;border-left:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;"">Create or edit contact segment or company segment</td><td data-sheets-value='{""1"":2,""2"":""❌""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;text-align:center;"">❌</td><td data-sheets-value='{""1"":2,""2"":""✔️""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;text-align:center;"">✔️</td></tr><tr style=""height:21px;""><td data-sheets-value='{""1"":2,""2"":""Create child service tasks""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;border-left:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;"">Create child service tasks</td><td data-sheets-value='{""1"":2,""2"":""❌""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;wrap-strategy:4;white-space:normal;word-wrap:break-word;text-align:center;"">❌</td><td data-sheets-value='{""1"":2,""2"":""✔️""}' style=""border-right:1px solid #000000;border-bottom:1px solid #000000;overflow:hidden;padding:2px 3px 2px 3px;vertical-align:middle;font-family:Lato;font-weight:normal;color:#000000;text-align:center;"">✔️</td></tr></tbody></table>",50000386532,50000000228,2,2021-01-04T14:39:11+05:30,2024-06-01T15:08:53+05:30," Customer Service Technicians can create service tasks and manage contacts in addition to the other privileges available to Field technicians.     Field Technicians cannot see or respond to tickets. They can only respond to the service tasks assigned to them or their service group, add notes, and resolve their tasks.      Field Technician  Customer Service Technician  Edit everyone's time entries  ✔️  ❌  Edit only their time  ❌  ✔️  Create or edit contact  ❌  ✔️  Create or edit contact segment or company segment  ❌  ✔️  Create child service tasks  ❌  ✔️ ",17,2021-03-30T12:10:52+05:30,50000386532,,,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,what-is-the-difference-between-field-technician-and-customer-service-technician-roles-in-freshdesk,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/what-is-the-difference-between-field-technician-and-customer-service-technician-roles-in-freshdesk.mdx
